sale_id,sale_datetime,sale_date,reference_no,sale_status,payment_status,customer_id,customer,biller_id,biller,sale_warehouse_id,sale_warehouse_code,sale_warehouse_name,sale_item_id,product_id,product_code,product_name,product_second_name,product_type,option_id,variant_name,category_id,category_name,subcategory_id,subcategory_name,item_warehouse_id,item_warehouse_code,item_warehouse_name,product_unit_id,product_unit_code,product_unit_name,quantity,unit_quantity,net_unit_price,real_unit_price,unit_price,item_discount,discount_label,tax_rate_id,tax_name,tax_code,tax_rate,tax_label,item_tax_per_unit,line_item_tax_stored,line_sales_ex_vat,line_vat_allocated_from_invoice,line_sales_inc_vat_allocated,serial_no,comment,invoice_total_ex_tax_before_adjustments,invoice_line_ex_vat_total,invoice_product_discount,order_discount,invoice_total_discount,invoice_product_tax,order_tax,invoice_total_vat,shipping,invoice_grand_total_inc_vat,paid,payment_method,customer_source,pos,shop,return_id,return_sale_ref,return_sale_total
44095,"2026-05-05 18:10:00",2026-05-05,VT2026/0577,completed,paid,6288,"บริษัท กิมซัน เอ็นจิเนียริ่ง จำกัด(สำนักงานใหญ่)",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",52933,114,46019257,"Polishing diskเพจรองเครื่องขัดผนัง รุ่นRB-DWS225B",,standard,0,,1,"Missing category 1",,,1,WHI,"Warehouse 1",1,PCS,ชิ้น,2.0000,2.0000,790.0000,790.0000,790.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,1580.0000,110.6000,1690.6000,,,5880.0000,5880.0000,0.0000,0.0000,0.0000,0.0000,411.6000,411.6000,0.0000,6291.6000,6291.6000,,,0,0,,,0.0000
44132,"2026-05-13 11:56:00",2026-05-13,VT2026/0612,completed,paid,4901,"ประสงค์ออกนาม ( สำนักงานใหญ่ )",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53221,114,46019257,"Polishing diskเพจรองเครื่องขัดผนัง รุ่นRB-DWS225B",,standard,0,,1,"Missing category 1",,,1,WHI,"Warehouse 1",1,PCS,ชิ้น,1.0000,1.0000,738.3200,738.3200,738.3200,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,738.3200,51.6824,790.0024,,,738.3200,738.3200,0.0000,0.0000,0.0000,0.0000,51.6824,51.6824,0.0000,790.0024,790.0000,,,0,0,,,0.0000
44115,"2026-05-08 16:53:00",2026-05-08,VT2026/0596,completed,paid,6525,"บริษัท เอ.เค.เพาเวอร์ จำกัด(สำนักงานใหญ่)",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53119,115,67563618,"water pump-wall chaser-ปั้มน้ำเครื่องกรีดผนังระบบน้ำ",,standard,0,,1,"Missing category 1",,,1,WHI,"Warehouse 1",1,PCS,ชิ้น,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,16500.0000,16500.0000,0.0000,0.0000,0.0000,0.0000,1155.0000,1155.0000,0.0000,17655.0000,17655.0000,,,0,0,,,0.0000
44166,"2026-05-21 13:32:00",2026-05-21,VT2026/0644,completed,paid,6553,"นายอนุชิต สุขสกุล",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53332,115,67563618,"water pump-wall chaser-ปั้มน้ำเครื่องกรีดผนังระบบน้ำ",,standard,0,,1,"Missing category 1",,,1,WHI,"Warehouse 1",1,PCS,ชิ้น,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,16500.0000,16500.0000,0.0000,0.0000,0.0000,0.0000,1155.0000,1155.0000,0.0000,17655.0000,17655.0000,,,0,0,,,0.0000
44246,"2026-05-30 20:53:00",2026-05-30,VT2026/0699,completed,paid,5186,"บริษัท เค.เจ.ที.เทรดดิ้ง จำกัด",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53817,729,13461138,"กระดาษทราย-เกรียงขัดกระดาษเข้ามุม ความยาว 25 cm เบอร์ 240",,standard,,,1,"Missing category 1",,,1,WHI,"Warehouse 1",5,แผ่น,แผ่น,100.0000,100.0000,19.0000,19.0000,19.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,1900.0000,133.0000,2033.0000,,,6300.0000,6300.0000,0.0000,0.0000,0.0000,0.0000,441.0000,441.0000,0.0000,6741.0000,6741.0000,,,0,0,,,0.0000
44246,"2026-05-30 20:53:00",2026-05-30,VT2026/0699,completed,paid,5186,"บริษัท เค.เจ.ที.เทรดดิ้ง จำกัด",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53816,726,65056339,"กระดาษทราย-เกรียงขัดกระดาษเข้ามุม ความยาว 25 cm เบอร์ 320",,standard,,,1,"Missing category 1",,,1,WHI,"Warehouse 1",5,แผ่น,แผ่น,100.0000,100.0000,19.0000,19.0000,19.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,1900.0000,133.0000,2033.0000,,,6300.0000,6300.0000,0.0000,0.0000,0.0000,0.0000,441.0000,441.0000,0.0000,6741.0000,6741.0000,,,0,0,,,0.0000
44246,"2026-05-30 20:53:00",2026-05-30,VT2026/0699,completed,paid,5186,"บริษัท เค.เจ.ที.เทรดดิ้ง จำกัด",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53815,722,25937212,"กระดาษทราย-เกรียงขัดกระดาษเข้ามุม ความยาว 50 cm  เบอร์ 320",,standard,,,1,"Missing category 1",,,1,WHI,"Warehouse 1",5,แผ่น,แผ่น,100.0000,100.0000,25.0000,25.0000,25.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,2500.0000,175.0000,2675.0000,,,6300.0000,6300.0000,0.0000,0.0000,0.0000,0.0000,441.0000,441.0000,0.0000,6741.0000,6741.0000,,,0,0,,,0.0000
44138,"2026-05-14 16:12:00",2026-05-14,VT2026/0618,completed,paid,5186,"บริษัท เค.เจ.ที.เทรดดิ้ง จำกัด",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53238,717,59782546,"ปืนยิงกาวซีเมนต์ -Grouting Mortar Sprayer  หัว 4 ขนาด 15mm,25mm,42mm,60mm รุ่น ML-GM-4P",,standard,0,,1,"Missing category 1",,,1,WHI,"Warehouse 1",2,SET,ชุด,4.0000,4.0000,300.0000,300.0000,300.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,1200.0000,84.0000,1284.0000,,,1200.0000,1200.0000,0.0000,0.0000,0.0000,0.0000,84.0000,84.0000,0.0000,1284.0000,1284.0000,,,0,0,,,0.0000
44154,"2026-05-16 16:13:00",2026-05-16,VT2026/0634,completed,paid,6544,"บริษัท ดี ทรี จำกัด (สำนักงานใหญ่)",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53281,717,59782546,"ปืนยิงกาวซีเมนต์ -Grouting Mortar Sprayer  หัว 4 ขนาด 15mm,25mm,42mm,60mm รุ่น ML-GM-4P",,standard,0,,1,"Missing category 1",,,1,WHI,"Warehouse 1",2,SET,ชุด,1.0000,1.0000,390.0000,390.0000,390.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,390.0000,27.3000,417.3000,,,390.0000,390.0000,0.0000,0.0000,0.0000,0.0000,27.3000,27.3000,0.0000,417.3000,417.3000,,,0,0,,,0.0000
44192,"2026-05-25 17:05:00",2026-05-25,VT2026/0670,completed,paid,6561,"บริษัท เจ.พี.เอ็ม. คอน. จำกัด (สำนักงานใหญ่)",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53444,717,59782546,"ปืนยิงกาวซีเมนต์ -Grouting Mortar Sprayer  หัว 4 ขนาด 15mm,25mm,42mm,60mm รุ่น ML-GM-4P",,standard,0,,1,"Missing category 1",,,1,WHI,"Warehouse 1",2,SET,ชุด,1.0000,1.0000,390.0000,390.0000,390.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,390.0000,27.3000,417.3000,,,390.0000,390.0000,0.0000,0.0000,0.0000,0.0000,27.3000,27.3000,0.0000,417.3000,417.3000,,,0,0,,,0.0000
44191,"2026-05-25 16:21:00",2026-05-25,VT2026/0669,completed,paid,5295,"บริษัท ว.ไชยา อินเตอร์เนชั่นแนล จำกัด(สำนักงานใหญ่)",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53440,141,31943855,"ลูกปืน-Bearing No.6202",,standard,0,,1,"Missing category 1",,,1,WHI,"Warehouse 1",1,PCS,ชิ้น,1.0000,1.0000,250.0000,250.0000,250.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,250.0000,17.5000,267.5000,,,1000.0000,1000.0000,0.0000,0.0000,0.0000,0.0000,70.0000,70.0000,0.0000,1070.0000,1070.0000,,,0,0,,,0.0000
44181,"2026-05-23 10:28:00",2026-05-23,VT2026/0659,completed,paid,6555,"ร้าน ซี.เอ็น.พี.เทรดดิ้ง  ( สำนักงานใหญ่ )",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53410,692,00481546,"เกรียงฉาบสกิมโค้ท ด้ามไม้ (ยาว28 cm. กว้าง 10 cm.) รุ่น ML-050021",,standard,0,,1,"Missing category 1",,,1,WHI,"Warehouse 1",1,PCS,ชิ้น,2.0000,2.0000,450.0000,450.0000,450.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,900.0000,63.0000,963.0000,,,900.0000,900.0000,0.0000,0.0000,0.0000,0.0000,63.0000,63.0000,0.0000,963.0000,963.0000,,,0,0,,,0.0000
44237,"2026-05-29 11:58:00",2026-05-29,VT2026/0691,completed,paid,4566,"บริษัท ศิลปกร 935 จำกัด",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53758,3,21842309,"เครื่องปั่นหน้าปูนฉาบ สายไฟ 10  เมตร รุ่น RB-PSM370-10M ","wet cement  sanding machine  pSM -300   10meter wire",standard,0,,1,"Missing category 1",,,1,WHI,"Warehouse 1",2,SET,ชุด,1.0000,1.0000,3000.0000,3000.0000,3000.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,3000.0000,210.0000,3210.0000,,,8600.0000,8600.0000,0.0000,0.0000,0.0000,0.0000,602.0000,602.0000,0.0000,9202.0000,9202.0000,,,0,0,,,0.0000
44104,"2026-05-06 18:05:00",2026-05-06,VT2026/0586,completed,paid,6528,"บริษัท พรหมโยธาการ ระยอง (1993) จำกัด(สำนักงานใหญ่)",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53871,2,03665944,"เครื่องปั่นหน้าปูนฉาบ สายไฟ 5 เมตร รุ่น RB-PSM370-5M","wet cement  sanding machine  pSM -300   5meter wire",standard,0,,1,"Missing category 1",,,1,WHI,"Warehouse 1",2,SET,ชุด,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,130000.0000,130000.0000,0.0000,0.0000,0.0000,0.0000,9100.0000,9100.0000,0.0000,139100.0000,139100.0000,,,0,0,,,0.0000
44159,"2026-05-20 09:55:00",2026-05-20,VT2026/0639,completed,paid,6549,"ศรีสมร อริยขจร",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53310,2,03665944,"เครื่องปั่นหน้าปูนฉาบ สายไฟ 5 เมตร รุ่น RB-PSM370-5M","wet cement  sanding machine  pSM -300   5meter wire",standard,0,,1,"Missing category 1",,,1,WHI,"Warehouse 1",2,SET,ชุด,1.0000,1.0000,3925.2300,3925.2300,3925.2300,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,3925.2300,274.7661,4199.9961,,,3925.2300,3925.2300,0.0000,0.0000,0.0000,0.0000,274.7661,274.7661,0.0000,4199.9961,4200.0000,,shopee,0,0,,,0.0000
44097,"2026-05-06 10:34:00",2026-05-06,VT2026/0579,completed,paid,4059,"ห้างหุ้นส่วนจำกัด เอ็ม เค ทรัพย์ไพศาล(สำนักงานใหญ่)",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",52937,21,21543011,"เครื่องยิงโฟม อีพ็อกซี่-Grouting injection pump รีโมท รุ่น RB-WE01",,standard,0,,3,"Missing category 3",,,1,WHI,"Warehouse 1",3,เครื่อง,เครื่อง,1.0000,1.0000,16500.0000,16500.0000,16500.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,16500.0000,1155.0000,17655.0000,,,27900.0000,27900.0000,0.0000,0.0000,0.0000,0.0000,1953.0000,1953.0000,0.0000,29853.0000,29853.0000,,,0,0,,,0.0000
44127,"2026-05-12 09:51:00",2026-05-12,VT2026/0608,completed,paid,6531,"บริษัท เค เอสเตท คอนสตรัคชั่น แอนด์ เซอร์วิส จำกัด",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53171,21,21543011,"เครื่องยิงโฟม อีพ็อกซี่-Grouting injection pump รีโมท รุ่น RB-WE01",,standard,0,,3,"Missing category 3",,,1,WHI,"Warehouse 1",3,เครื่อง,เครื่อง,1.0000,1.0000,16822.4300,16822.4300,16822.4300,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,16822.4300,1177.5701,18000.0001,,,17422.4300,17422.4300,0.0000,0.0000,0.0000,0.0000,1219.5701,1219.5701,0.0000,18642.0001,18642.0000,,,0,0,,,0.0000
44129,"2026-05-04 16:00:00",2026-05-04,VT2026/0569,completed,paid,4901,"ประสงค์ออกนาม ( สำนักงานใหญ่ )",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53216,204,29146094,"เทปฟิล์มสำหรับงานพ่นสี พลาสติกปิดพ่นสี สำหรับรถ เทปกาวในตัว PE Masking Film with Tape ขนาด 55cm x25m",,standard,0,,1,"Missing category 1",,,1,WHI,"Warehouse 1",1,PCS,ชิ้น,1.0000,1.0000,36.4500,36.4500,36.4500,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,36.4500,2.5515,39.0015,,,36.4500,36.4500,0.0000,0.0000,0.0000,0.0000,2.5515,2.5515,0.0000,39.0015,39.0000,,,0,0,,,0.0000
44143,"2026-05-15 13:35:00",2026-05-15,VT2026/0623,completed,paid,76,"บริษัท สหชัยกรุ๊ป จำกัด(สำนักงานใหญ่)",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53251,33,58781023,"แผ่นกระดาษทราย-SandPaper No.40 for psm370 ",,standard,0,,1,"Missing category 1",,,1,WHI,"Warehouse 1",5,แผ่น,แผ่น,5.0000,5.0000,64.0000,64.0000,64.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,320.0000,22.4000,342.4000,,,400.0000,400.0000,0.0000,0.0000,0.0000,0.0000,28.0000,28.0000,0.0000,428.0000,428.0000,,,0,0,,,0.0000
44113,"2026-05-08 16:08:00",2026-05-08,VT2026/0594,completed,paid,4160,"บริษัท ช.สยามก่อสร้าง จำกัด(สำนักงานใหญ่)",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53106,31,09766295,"แผ่นพลาสติก-Plastic smoothing disk ",,standard,0,,1,"Missing category 1",,,1,WHI,"Warehouse 1",5,แผ่น,แผ่น,2.0000,2.0000,400.0000,400.0000,400.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,800.0000,56.0000,856.0000,,,900.0000,900.0000,0.0000,0.0000,0.0000,0.0000,63.0000,63.0000,0.0000,963.0000,963.0000,,,0,0,,,0.0000
44237,"2026-05-29 11:58:00",2026-05-29,VT2026/0691,completed,paid,4566,"บริษัท ศิลปกร 935 จำกัด",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53756,31,09766295,"แผ่นพลาสติก-Plastic smoothing disk ",,standard,0,,1,"Missing category 1",,,1,WHI,"Warehouse 1",5,แผ่น,แผ่น,4.0000,4.0000,400.0000,400.0000,400.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,1600.0000,112.0000,1712.0000,,,8600.0000,8600.0000,0.0000,0.0000,0.0000,0.0000,602.0000,602.0000,0.0000,9202.0000,9202.0000,,,0,0,,,0.0000
44237,"2026-05-29 11:58:00",2026-05-29,VT2026/0691,completed,paid,4566,"บริษัท ศิลปกร 935 จำกัด",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53757,32,54906572,"แผ่นฟองน้ำ (อย่างดี)-Sponge  disc Premium",,standard,0,,1,"Missing category 1",,,1,WHI,"Warehouse 1",5,แผ่น,แผ่น,10.0000,10.0000,400.0000,400.0000,400.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,4000.0000,280.0000,4280.0000,,,8600.0000,8600.0000,0.0000,0.0000,0.0000,0.0000,602.0000,602.0000,0.0000,9202.0000,9202.0000,,,0,0,,,0.0000
44104,"2026-05-06 18:05:00",2026-05-06,VT2026/0586,completed,paid,6528,"บริษัท พรหมโยธาการ ระยอง (1993) จำกัด(สำนักงานใหญ่)",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53869,51,24349599,"ไม้ปาดปูน-1.5meter scraper",,standard,0,,1,"Missing category 1",,,1,WHI,"Warehouse 1",4,อัน,อัน,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,130000.0000,130000.0000,0.0000,0.0000,0.0000,0.0000,9100.0000,9100.0000,0.0000,139100.0000,139100.0000,,,0,0,,,0.0000
44212,"2026-05-28 18:34:00",2026-05-28,VT2026/0687,completed,paid,6570,"บริษัท เฟิร์ม คอนสตรัคชั่น จำกัด (สำนักงานใหญ่)",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53650,51,24349599,"ไม้ปาดปูน-1.5meter scraper",,standard,0,,1,"Missing category 1",,,1,WHI,"Warehouse 1",4,อัน,อัน,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,76800.0000,76800.0000,0.0000,0.0000,0.0000,0.0000,5376.0000,5376.0000,0.0000,82176.0000,82176.0000,,,0,0,,,0.0000
44131,"2026-05-12 16:37:00",2026-05-12,VT2026/0611,completed,paid,250,"บริษัท เอ็มสกาย เอ็นจิเนียริ่ง จำกัด(สำนักงานใหญ่)",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53218,249,64040511," No.4 Spring Outlet valve -RB899",,standard,,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",1,PCS,ชิ้น,2.0000,2.0000,250.0000,250.0000,250.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,500.0000,35.0000,535.0000,,,1200.0000,1200.0000,0.0000,0.0000,0.0000,0.0000,84.0000,84.0000,0.0000,1284.0000,1284.0000,,,0,0,,,0.0000
44141,"2026-05-14 16:52:00",2026-05-14,VT2026/0621,completed,paid,6538,"พีรวิทย์ จิตตะบุตร",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53244,736,69830696," กระเป๋าเครื่องมือช่าง คาดเอว 11.5x24cm. RB-1001",,standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",1,PCS,ชิ้น,1.0000,1.0000,420.5600,420.5600,420.5600,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,420.5600,29.4392,449.9992,,,420.5600,420.5600,0.0000,0.0000,0.0000,0.0000,29.4392,29.4392,0.0000,449.9992,450.0000,,lazada,0,0,,,0.0000
44160,"2026-05-20 10:13:00",2026-05-20,VT2026/0640,completed,paid,6471,"ห้างหุ้นส่วนจำกัด เมก้า ออฟเซ็ท (สำนักงานใหญ่)",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53312,736,69830696," กระเป๋าเครื่องมือช่าง คาดเอว 11.5x24cm. RB-1001",,standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",1,PCS,ชิ้น,1.0000,1.0000,551.4000,551.4000,551.4000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,551.4000,38.5980,589.9980,,,551.4000,551.4000,0.0000,0.0000,0.0000,0.0000,38.5980,38.5980,0.0000,589.9980,590.0000,,,0,0,,,0.0000
44182,"2026-05-23 10:49:00",2026-05-23,VT2026/0660,completed,paid,6556,Sai,3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53411,737,55001755," กระเป๋าเครื่องมือช่าง คาดเอว 11.5x26.5cm. RB-1001.2",,standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",1,PCS,ชิ้น,1.0000,1.0000,364.4900,364.4900,364.4900,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,364.4900,25.5143,390.0043,,,364.4900,364.4900,0.0000,0.0000,0.0000,0.0000,25.5143,25.5143,0.0000,390.0043,390.0000,,shopee,0,0,,,0.0000
44084,"2026-05-02 15:02:00",2026-05-02,VT2026/0566,completed,paid,4901,"ประสงค์ออกนาม ( สำนักงานใหญ่ )",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",52881,1010,11487134,"Battery Backpack-airless Sprayer 4.0 AH",,standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",1,PCS,ชิ้น,1.0000,1.0000,1028.0400,1028.0400,1028.0400,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,1028.0400,71.9628,1100.0028,,,6168.2300,6168.2300,0.0000,0.0000,0.0000,0.0000,431.7761,431.7761,0.0000,6600.0061,6600.0100,,,0,0,,,0.0000
44202,"2026-05-26 17:43:00",2026-05-26,VT2026/0678,completed,paid,5688,"บริษัท นครเทพ คอนสตรัคชั่น จำกัด (สำนักงานใหญ่)",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53554,1010,11487134,"Battery Backpack-airless Sprayer 4.0 AH",,standard,,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",1,PCS,ชิ้น,2.0000,2.0000,1100.0000,1100.0000,1100.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,2200.0000,154.0000,2354.0000,,,4700.0000,4700.0000,0.0000,0.0000,0.0000,0.0000,329.0000,329.0000,0.0000,5029.0000,5029.0000,,,0,0,,,0.0000
44177,"2026-05-22 18:33:00",2026-05-22,VT2026/0655,completed,paid,6457,"บริษัท แดน มาสเตอร์ เวอร์ค จำกัด (สำนักงานใหญ่) ",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53394,1186,28929687,"electrical circuit board แผงวงจรไฟฟ้า RB-1060","electrical circuit board for RB-1060",standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",1,PCS,ชิ้น,1.0000,1.0000,10850.0000,10850.0000,10850.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,10850.0000,759.5000,11609.5000,,,17850.0000,17850.0000,0.0000,0.0000,0.0000,0.0000,1249.5000,1249.5000,0.0000,19099.5000,19099.5000,,,0,0,,,0.0000
44085,"2026-05-04 15:00:00",2026-05-04,VT2026/0568,completed,paid,4901,"ประสงค์ออกนาม ( สำนักงานใหญ่ )",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",52875,162,02770435,"Extend tube-ด้ามต่อหัวพ่น ขนาด 50cm.",,standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",4,อัน,อัน,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,14485.9800,14485.9800,0.0000,0.0000,0.0000,0.0000,1014.0186,1014.0186,0.0000,15499.9986,15500.0000,,,0,0,,,0.0000
44088,"2026-05-04 16:59:00",2026-05-04,VT2026/0570,completed,paid,4901,"ประสงค์ออกนาม ( สำนักงานใหญ่ )",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",52900,162,02770435,"Extend tube-ด้ามต่อหัวพ่น ขนาด 50cm.",,standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",4,อัน,อัน,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,15747.6600,15747.6600,0.0000,0.0000,0.0000,0.0000,1102.3362,1102.3362,0.0000,16849.9962,16850.0000,,,0,0,,,0.0000
44089,"2026-05-04 17:30:00",2026-05-04,VT2026/0571,completed,paid,4901,"ประสงค์ออกนาม ( สำนักงานใหญ่ )",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",52911,162,02770435,"Extend tube-ด้ามต่อหัวพ่น ขนาด 50cm.",,standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",4,อัน,อัน,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,21028.0400,21028.0400,0.0000,0.0000,0.0000,0.0000,1471.9628,1471.9628,0.0000,22500.0028,22500.0000,,,0,0,,,0.0000
44093,"2026-05-05 16:20:00",2026-05-05,VT2026/0575,completed,paid,6511,"บริษัท ลานกระบือ คอนสตรัคชั่น จำกัด (สำนักงานใหญ่)",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",52918,162,02770435,"Extend tube-ด้ามต่อหัวพ่น ขนาด 50cm.",,standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",4,อัน,อัน,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,36448.6000,36448.6000,0.0000,0.0000,0.0000,0.0000,2551.4020,2551.4020,0.0000,39000.0020,39000.0000,,,0,0,,,0.0000
44119,"2026-05-08 18:59:00",2026-05-08,VT2026/0600,completed,paid,4901,"ประสงค์ออกนาม ( สำนักงานใหญ่ )",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53149,162,02770435,"Extend tube-ด้ามต่อหัวพ่น ขนาด 50cm.",,standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",4,อัน,อัน,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,14813.0800,14813.0800,0.0000,0.0000,0.0000,0.0000,1036.9156,1036.9156,0.0000,15849.9956,15850.0000,,,0,0,,,0.0000
44146,"2026-05-15 16:53:00",2026-05-15,VT2026/0626,completed,paid,1350,"บริษัท คอนแทรคเตอร์ ช๊อป จำกัด(สำนักงานใหญ่)",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53266,162,02770435,"Extend tube-ด้ามต่อหัวพ่น ขนาด 50cm.",,standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",4,อัน,อัน,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,25350.0000,25350.0000,0.0000,0.0000,0.0000,0.0000,1774.5000,1774.5000,0.0000,27124.5000,27124.5000,,,0,0,,,0.0000
